ImageId,EncodedPixels
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,90309 1
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,23381 8 23896 14 24413 17 24930 20 25447 23 25964 26 26482 27 26999 29 27517 31 28035 32 28553 33 29072 33 29591 33 30110 33 30628 34 31147 34 31666 33 32185 33 32704 33 33223 32 33742 32 34262 30 34781 29 35300 28 35820 26 36339 25 36858 23 37378 20 37898 18 38419 14 38941 6
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,117327 5 117844 9 118361 13 118879 15 119397 17 119915 18 120434 19 120952 20 121471 21 121990 21 122509 21 123028 22 123546 23 124065 24 124584 24 125103 24 125622 24 126141 24 126661 23 127180 23 127699 23 128218 23 128738 21 129257 21 129777 19 130297 18 130818 14
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,5242 4 5757 11 6274 15 6792 17 7310 19 7343 2 7828 21 7859 8 8346 22 8376 12 8865 23 8894 14 9384 24 9411 17 9902 45 10421 46 10940 47 11459 47 11978 47 12496 49 13015 49 13534 50 14053 50 14572 50 15091 51 15610 51 16130 50 16648 28 16679 21 17167 27 17199 20 17687 25 17718 20 18206 25 18238 19 18725 24 18757 20 19244 23 19276 20 19763 23 19796 19 20282 22 20315 19 20801 22 20835 18 21320 21 21354 18 21839 20 21873 18 22359 18 22393 17 22879 17 22912 17 23399 15 23432 16 23919 12 23952 14 24439 10 24473 10 24960 6 24995 3
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,27567 13 28083 18 28600 22 29117 25 29636 25 30154 27 30672 28 31190 29 31708 30 32227 30 32746 30 33264 31 33783 30 34301 31 34820 31 35338 31 35858 29 36376 29 36895 28 37414 27 37933 26 38452 25 38971 24 39490 23 40010 21 40530 18 41049 17 41571 11 42095 2
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,45229 10 45744 19 46262 22 46779 25 47297 26 47814 29 48333 29 48852 30 49371 30 49889 31 50408 31 50926 32 51445 32 51964 32 52483 31 53002 31 53522 30 54041 29 54561 26 55081 23 55602 17
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,62372 9 62888 13 63405 16 63923 18 64441 20 64959 22 65477 23 65996 23 66514 25 67033 25 67552 25 68070 27 68589 27 69108 27 69626 28 70145 28 70664 29 71183 28 71702 29 72221 29 72740 28 73259 28 73779 27 74298 27 74818 26 75337 25 75856 25 76376 24 76895 23 77414 22 77934 21 78453 20 78973 19 79492 18 80012 16 80533 13 81054 9
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,84 11 602 13 1121 13 1641 12 2160 11 2682 7
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,92507 10 93024 14 93541 17 94060 18 94578 20 95097 20 95615 22 96134 22 96653 22 97171 24 97690 25 98209 25 98729 24 99248 25 99767 26 100286 26 100805 27 101324 27 101844 26 102363 26 102883 25 103403 24 103922 24 104442 23 104962 21 105483 19 106004 16 106525 13 107050 3
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,20390 8 20906 14 21424 17 21941 20 22460 21 22966 2 22978 22 23481 10 23496 24 23997 43 24515 45 25033 46 25552 46 26070 48 26589 48 27108 48 27627 49 28146 49 28665 49 29184 49 29703 50 30222 50 30741 50 31260 50 31780 49 32299 49 32819 48 33338 48 33857 47 34377 45 34896 44 35416 42 35936 24 35961 15 36456 21 36484 7 36976 20 37496 18 38017 15 38538 12 39061 6
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,49441 11 49956 16 50473 19 50991 21 51509 22 52026 25 52544 26 53063 26 53581 27 54099 28 54618 28 55136 29 55655 29 56173 30 56692 29 57211 29 57730 29 58249 29 58768 28 59287 27 59806 27 60324 27 60844 26 61363 25 61882 24 62401 23 62920 23 63439 22 63959 21 64478 20 64998 18 65517 17 66037 15 66558 11 67080 5
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,125 29 643 31 1161 32 1681 31 2201 29 2721 27 3240 27 3760 26 4279 26 4798 26 5318 25 5838 24 6357 24 6878 21 7398 19 7918 18 8439 14 8960 11
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,111728 13 112243 22 112760 26 113278 29 113796 31 114314 33 114832 35 115351 35 115869 37 116388 37 116907 38 117426 38 117945 38 118464 38 118983 38 119503 37 120022 36 120541 35 121061 34 121582 31 122102 29 122623 25 123144 19
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,80625 11 81142 15 81660 17 82179 18 82697 20 83216 20 83734 21 84253 22 84772 22 85290 23 85809 23 86328 24 86846 25 87365 25 87883 26 88402 26 88918 29 89431 35 89947 37 90464 39 90981 40 91499 41 92017 41 92535 41 93053 41 93572 39 94091 37 94610 36 95129 35 95648 35 96167 35 96687 34 97206 34 97725 34 98245 33 98765 31 99284 31 99804 29 100324 28 100844 26 101364 25 101884 22 102404 19 102926 14 103451 3
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,165 21 683 23 1201 25 1721 24 2241 23 2760 23 3279 24 3799 23 4318 24 4838 24 5357 25 5876 25 6396 25 6916 24 7435 24 7955 23 8474 23 8994 22 9514 21 10033 20 10553 19 11074 16 11594 15 12114 13 12635 9
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,56752 10 57268 17 57786 19 58303 22 58821 24 59339 25 59857 27 60376 27 60894 28 61413 28 61932 29 62451 29 62970 29 63488 30 64007 30 64527 28 65046 28 65565 27 66084 26 66604 24 67123 22 67643 19 68164 15
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,88960 6 89476 12 89992 17 90510 20 91027 23 91545 25 92064 25 92583 26 93102 27 93621 27 94139 29 94659 29 95177 31 95697 30 96216 30 96735 31 97254 31 97774 30 98293 30 98812 30 99331 30 99851 29 100371 28 100890 28 101410 27 101930 26 102449 25 102969 24 103489 23 104009 21 104529 20 105050 16 105571 13 106094 6
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,34477 3 34991 11 35508 15 36026 17 36544 19 37062 20 37580 22 38099 22 38618 23 39136 24 39655 24 40173 26 40692 26 41211 26 41729 26 42248 26 42766 27 43285 27 43804 26 44324 25 44843 25 45362 24 45881 24 46401 22 46921 19 47441 17 47962 13 48485 3
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,62500 9 63016 13 63533 16 64050 19 64569 20 65087 21 65606 21 66124 22 66643 23 67161 24 67680 24 68199 24 68718 25 69237 25 69755 26 70274 26 70793 26 71312 26 71831 26 72350 26 72869 26 73388 26 73907 26 74426 26 74946 24 75465 24 75984 24 76503 24 77022 24 77541 23 78060 23 78579 23 79098 22 79618 21 80137 21 80656 20 81176 19 81695 18 82215 16 82735 14 83256 11 83778 5
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,224 32 742 34 1260 36 1780 35 2299 35 2818 35 3337 34 3856 35 4375 35 4894 35 5413 35 5932 35 6452 35 6971 34 7491 33 8010 33 8530 32 9049 32 9569 30 10088 30 10608 29 11127 28 11647 26 12167 24 12686 23 13206 21 13726 18 14246 16 14767 12 15291 3
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,112878 6 113394 11 113911 14 114428 17 114946 19 115464 21 115981 23 116500 23 117018 24 117536 25 118053 28 118571 29 119089 30 119607 31 120125 32 120643 34 121161 35 121680 36 122198 38 122717 40 123235 46 123754 48 124273 49 124792 50 125311 51 125830 52 126349 52 126869 52 127388 52 127907 52 128427 51 128946 52 129465 52 129987 49 130510 45 131040 33
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,27752 3 28268 11 28785 16 29303 18 29822 20 30340 23 30859 24 31378 25 31897 26 32416 26 32936 26 33455 26 33975 26 34494 26 35013 27 35533 26 36052 26 36571 26 37091 25 37610 25 38129 25 38648 24 39168 23 39688 21 40207 21 40727 18 41247 16 41768 12 42294 1
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,83295 1 83807 14 84324 18 84841 21 85360 23 85878 25 86397 26 86915 28 87434 29 87953 29 88472 30 88991 30 89510 30 90029 31 90548 31 91067 31 91588 29 92107 28 92626 28 93146 27 93666 26 94185 25 94705 23 95226 21 95747 17 96268 13 96793 1
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,52166 11 52682 16 53198 22 53715 26 54233 28 54751 30 55269 32 55787 34 56306 35 56824 36 57343 37 57862 38 58381 38 58900 39 59419 39 59938 39 60457 39 60976 39 61496 39 62015 38 62535 37 63054 37 63574 35 64094 34 64614 32 65134 30 65655 26 66176 22 66699 15
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,23129 10 23646 14 24162 19 24679 23 25196 26 25714 28 26232 29 26751 30 27269 31 27787 32 28306 33 28824 34 29343 34 29862 34 30380 35 30900 34 31418 35 31937 35 32456 35 32976 34 33495 33 34014 33 34533 32 35053 31 35572 30 36092 29 36611 27 37131 25 37651 24 38171 21 38692 17 39212 14
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,78660 6 79177 11 79694 15 80211 19 80730 20 81248 23 81767 24 82286 25 82804 27 83324 27 83843 27 84362 28 84881 29 85401 28 85920 28 86439 29 86959 28 87478 28 87997 28 88517 27 89037 26 89558 23 90078 20 90600 15 91124 5
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,112415 2 112929 11 113446 15 113963 18 114481 20 114999 22 115518 23 116036 26 116554 27 117073 28 117591 30 118110 31 118629 32 119149 31 119667 33 120187 32 120706 33 121225 33 121744 33 122264 32 122783 33 123303 32 123822 32 124343 30 124862 30 125383 27 125902 27 126424 23 126944 21 127463 20 127982 19 128501 19 129019 21 129537 23 130056 24 130575 24 131096 20
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,327 17 843 23 1360 27 1878 28 2397 29 2915 30 3433 31 3952 32 4470 33 4989 33 5508 34 6026 35 6545 35 7064 35 7584 34 8103 34 8623 33 9142 33 9662 31 10181 30 10700 29 11219 29 11738 30 12257 30 12775 31 13294 31 13813 32 14331 33 14850 34 15369 34 15888 34 16407 34 16926 34 17445 34 17964 34 18483 34 19003 33 19522 33 20041 32 20560 32 21079 31 21599 30 22118 29 22638 28 23158 27 23678 25 24198 22 24718 20 25238 17 25759 13 26282 4
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,69890 1 70402 13 70918 18 71435 21 71953 23 72470 26 72988 28 73506 29 74025 30 74543 31 75061 33 75579 34 76097 35 76616 35 77135 35 77653 36 78171 37 78690 37 79209 37 79728 37 80247 36 80765 37 81284 36 81803 35 82322 35 82842 33 83361 32 83880 31 84399 31 84918 29 85438 27 85958 23 86478 20 86998 17 87520 10
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,99986 12 100503 16 101020 19 101538 21 102057 22 102575 23 103094 24 103613 24 104131 25 104650 26 105169 26 105688 26 106207 26 106726 26 107245 26 107764 25 108283 25 108802 25 109321 25 109840 25 110359 24 110878 24 111397 24 111917 22 112437 20 112956 20 113476 18 113997 15 114517 11 115039 2 115043 1
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,39271 4 39276 2 39785 15 40303 19 40820 23 41338 25 41856 27 42374 30 42893 30 43411 32 43929 33 44449 33 44967 34 45486 34 46004 35 46524 34 47043 34 47562 34 48080 35 48600 33 49119 33 49639 31 50159 30 50678 27 51198 25 51720 19
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,124924 9 125441 13 125958 16 126476 18 126994 19 127513 20 128031 21 128550 21 129068 22 129586 23 130105 23 130624 23 131145 20
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,9206 5 9721 12 10236 17 10753 20 11271 22 11789 24 12306 26 12824 27 13342 29 13861 29 14379 30 14898 30 15416 31 15936 30 16454 31 16973 31 17492 30 18011 30 18530 30 19048 31 19567 30 20087 29 20605 30 21124 29 21644 28 22163 27 22682 26 23201 25 23721 24 24241 21 24761 18 25282 15 25804 9
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,89142 9 89659 14 90177 17 90694 20 91213 21 91732 22 92250 24 92769 25 93288 25 93807 26 94326 26 94845 27 95363 28 95883 27 96402 27 96921 27 97439 28 97958 28 98471 33 98986 37 99504 38 100022 39 100540 40 101058 40 101577 40 102095 40 102614 39 103133 37 103651 37 104170 33 104689 24 105208 23 105727 23 106246 22 106764 23 107283 22 107802 22 108320 22 108839 22 109358 21 109877 21 110396 20 110914 21 111433 21 111951 21 112470 21 112989 21 113508 20 114027 20 114547 18 115066 16 115586 13 116108 7
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,396 27 914 29 1433 30 1952 30 2472 28 2991 28 3510 27 4030 26 4549 26 5069 25 5588 25 6108 24 6628 22 7148 21 7669 18 8191 13 8717 1
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,46090 3 46603 13 47117 19 47634 22 48151 26 48669 28 49187 30 49705 32 50224 33 50742 34 51261 34 51780 35 52299 35 52818 35 53337 35 53856 35 54375 34 54895 33 55414 33 55934 31 56454 29 56974 27 57495 22 58017 14
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,113558 7 114074 12 114591 15 115108 18 115626 19 116145 19 116663 20 117182 20 117700 21 118219 21 118737 22 119255 23 119774 23 120293 23 120812 23 121330 24 121848 24 122367 24 122886 24 123404 24 123923 24 124441 25 124960 24 125479 24 125998 23 126517 23 127036 22 127555 21 128074 20 128593 20 129112 19 129631 18 130150 17 130671 14 131192 10
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,19621 10 20138 15 20654 19 21172 21 21690 22 22208 24 22726 25 23244 27 23763 27 24281 28 24800 28 25318 29 25837 29 26356 29 26875 29 27393 30 27912 30 28431 30 28949 31 29468 31 29987 30 30506 30 31025 30 31544 30 32063 29 32582 28 33102 27 33621 26 34140 26 34660 23 35180 20 35700 17 36221 12
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,66349 23 66865 29 67382 33 67900 35 68418 37 68937 37 69456 37 69975 37 70494 37 71013 37 71532 37 72051 37 72570 37 73090 35 73610 33 74130 31 74650 29 75172 24 75694 18
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,127594 11 128109 17 128627 23 129144 30 129662 32 130180 34 130699 33 131219 31
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,108917 9 109433 16 109950 19 110468 22 110986 24 111505 25 112023 27 112542 28 113060 30 113579 30 114099 29 114618 30 115137 30 115657 30 116176 30 116696 29 117215 30 117735 29 118254 29 118774 28 119295 27 119815 26 120335 25 120855 24 121375 23 121896 21 122417 18 122938 16 123460 11 123981 8
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,80396 10 80912 17 81429 21 81947 24 82465 26 82983 29 83502 30 84021 31 84540 33 85059 34 85578 35 86097 37 86616 39 87135 40 87655 40 88174 41 88694 41 89214 40 89734 40 90254 39 90774 38 91294 37 91813 37 92333 36 92851 36 93369 36 93887 36 94391 1 94394 1 94404 35 94905 49 95423 49 95941 49 96459 50 96978 50 97497 49 98016 49 98536 48 99056 47 99576 45 100097 42 100617 40 101138 37 101660 33 102182 29 102704 23 103228 15
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,447 26 965 28 1483 29 2003 27 2522 27 3042 25 3561 25 4080 25 4599 25 5118 25 5638 23 6157 23 6677 22 7196 21 7717 18 8237 16 8759 11
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,24864 8 25379 16 25895 20 26412 24 26930 26 26964 8 27447 29 27480 13 27965 48 28484 49 29002 51 29520 52 30038 53 30557 54 31075 55 31593 56 32113 55 32632 55 33151 56 33670 56 34189 55 34708 55 35227 56 35746 56 36265 56 36784 56 37303 56 37822 56 38342 54 38861 54 39381 53 39901 51 40421 49 40942 46 41463 9 41474 31 41999 24 42520 19 43043 11
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,50840 2 51355 9 51873 11 52391 13 52910 13 53428 14 53947 15 54467 14 54986 14 55505 14 56024 15 56543 15 57063 14 57582 15 58101 15 58620 15 59139 15 59658 16 60178 15 60697 15 61216 15 61735 15 62255 14 62774 14 63293 14 63813 12 64332 12 64852 10 65373 7
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,499 20 1017 21 1536 21 2057 18 2577 16 3099 11
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,46707 2 47224 5 47742 6 48260 7 48778 9 49297 9 49816 9 50335 9 50854 9 51374 8 51893 8 52413 7 52933 6 53453 4
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,769 4 1025 4 1064 1 1281 5 1320 3 1537 5 1568 14 1793 6 1822 17 2049 6 2078 18 2305 7 2322 1 2324 1 2334 19 2561 7 2577 8 2590 19 2817 8 2830 12 2845 22 3073 8 3083 1 3085 14 3102 21 3329 27 3358 22 3585 51 3841 52 4097 52 4353 52 4609 53 4865 52 5121 53 5377 53 5633 53 5889 52 6145 51 6401 52 6657 7 6665 41 6707 1 6913 6 6920 43 7169 3 7176 40 7217 1 7432 40 7690 37 7946 19 7966 1 7970 1 7974 1 7976 3 7980 1 7982 1 8205 15 8462 1 8465 2 8469 6 8718 1 8722 1 8726 2 8729 2
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,11521 5 11777 5 12033 6 12289 6 12545 7 12801 8 13057 9 13313 10 13569 10 13825 11 14081 10 14337 11 14593 11 14849 11 15105 11 15361 11 15617 11 15873 15 16129 12 16385 13 16641 13 16897 13 17153 12 17409 11 17665 10 17921 11 18177 10 18433 11 18689 11 18945 11 19201 11 19457 10 19713 10 19969 8 20225 7 20481 5 20738 2
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,32514 4 32769 6 33025 6 33281 6 33537 7 33793 7 34049 8 34305 8 34561 8 34817 8 35073 9 35329 9 35585 9 35841 9 36097 9 36353 9 36609 8 36865 8 37121 8 37377 7 37633 7 37889 7 38145 6 38401 6 38657 5
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,42755 2 43009 7 43265 8 43521 9 43777 10 44033 11 44289 11 44545 12 44801 12 45057 12 45314 11 45570 3
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,49666 5 49921 7 50177 9 50433 10 50689 10 50945 9 51201 7 51458 4 51467 6 51714 3 51722 8 51971 1 51977 10 52226 2 52233 10 52481 4 52488 11 52737 4 52744 11 52993 5 52999 12 53249 18 53505 18 53761 18 54017 17 54273 17 54529 6 54537 9 54785 6 54793 8 55041 6 55051 6 55297 6 55307 5 55553 6 55809 6 56065 6 56321 6 56577 6 56833 5 57089 5 57345 5 57601 4 57857 4 58113 4 58369 3 58625 4 58881 5 59137 6 59393 6 59649 6 59905 6 60161 5 60417 5 60673 5 60929 5 61185 5 61441 6 61697 6 61953 6 62209 6 62465 6 62721 6 62977 5 63233 5 63489 5 63745 5 64001 5 64257 5 64513 5 64769 4 65025 4 65281 3
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,7430 1
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,36392 9 36647 12 36902 14 37157 18 37413 20 37440 5 37669 14 37684 7 37694 8 37912 1 37925 15 37941 6 37948 11 38166 1 38168 3 38172 1 38180 15 38196 20 38420 11 38435 15 38454 3 38459 13 38674 32 38714 15 38930 32 38970 15 39184 34 39225 16 39440 33 39481 16 39695 34 39736 17 39951 33 39991 19 40206 34 40246 20 40462 33 40501 21 40717 34 40757 21 40973 33 41013 21 41229 31 41269 21 41485 30 41525 20 41741 30 41780 21 41998 26 42025 1 42036 20 42253 28 42292 20 42510 27 42548 19 42767 26 42804 19 43023 25 43061 17 43280 25 43318 15 43536 24 43576 11 43793 21 43834 8 44050 18 44093 2 44306 16 44564 13 44821 12 45078 9 45337 6 45594 2
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,51478 1 51734 2
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,51744 8 51998 12 52253 14 52508 15 52763 17 53019 18 53274 19 53530 19 53786 19 54041 22 54297 22 54553 24 54809 26 55065 26 55092 1 55321 28 55576 29 55833 29 56089 29 56345 29 56602 28 56858 1 56860 26 57118 25 57376 23 57632 23 57890 20 58146 1 58148 19 58402 22 58657 23 58913 24 59169 24 59425 24 59680 26 59936 26 60193 25 60449 25 60704 26 60961 25 61217 24 61472 25 61728 25 61984 24 62241 23 62496 24 62752 22 63009 20 63265 20 63520 21 63776 22 64031 23 64286 25 64314 1 64316 10 64542 42 64798 44 65054 44 65312 42
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,9510 5 9764 9 10018 13 10273 15 10528 17 10784 18 11039 20 11294 21 11550 21 11804 23 12059 24 12315 25 12570 26 12826 26 13082 27 13338 26 13594 26 13850 26 14105 26 14361 26 14617 26 14873 26 15129 26 15385 25 15642 24 15898 1 15902 1 15904 16 16160 15 16416 13 16674 9 16930 1 16932 6 17189 2
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,28452 5 28706 9 28961 10 29216 12 29472 12 29728 13 29983 14 30239 14 30495 14 30751 15 31008 14 31264 14 31520 15 31776 15 32032 15 32289 13 32545 13 32802 11 33060 7
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,46133 2 46387 8 46641 12 46895 14 47149 17 47403 20 47659 20 47914 21 48170 22 48425 22 48682 20 48938 20 49194 20 49450 20 49707 19 49963 19 50220 18 50476 18 50733 16 50989 16 51246 15 51502 16 51760 13 52018 11 52275 10 52533 8 52791 4
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,20271 7 20526 10 20781 11 21037 12 21292 13 21548 13 21804 13 22060 13 22316 13 22572 13 22829 12 23085 12 23342 10 23599 8 23857 5
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,25667 6 25921 10 26177 11 26432 13 26688 14 26943 15 27200 15 27456 15 27712 15 27968 15 28223 16 28478 17 28734 17 28990 17 29246 17 29502 1 29504 13 29760 12 30019 1 30021 4
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,26487 2 26490 1 26740 12 26995 14 27250 18 27505 20 27761 22 28017 22 28272 23 28528 24 28784 24 29040 23 29296 23 29552 22 29808 22 30064 22 30320 21 30577 19 30834 17 31090 17 31348 13 31605 10 31863 7
