ImageId,EncodedPixels
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,23897 10 24413 16 24931 18 25449 20 25967 21 26484 23 27002 25 27520 26 28039 27 28557 28 29075 29 29593 30 30111 31 30630 31 31149 31 31668 30 32187 30 32706 30 33225 29 33744 29 34262 29 34781 28 35301 25 35820 25 36339 24 36858 23 37377 22 37897 20 38417 18 38937 16 39456 15 39974 17 40492 17 41015 11
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,117325 9 117842 12 118359 15 118877 18 119395 20 119914 21 120433 21 120952 21 121471 21 121990 22 122509 22 123028 22 123546 24 124065 23 124584 23 125103 23 125622 23 126141 23 126661 22 127180 21 127699 21 128218 21 128737 22 129256 22 129776 21 130295 20 130818 13
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,5758 8 6275 13 6793 15 6821 6 7311 17 7338 10 7830 18 7855 14 8348 20 8374 15 8866 22 8892 17 9385 24 9411 17 9903 45 10422 45 10941 46 11460 47 11979 48 12497 49 13016 49 13535 49 14054 49 14573 49 15092 50 15611 50 16130 50 16649 26 16678 21 17168 26 17199 19 17687 25 17719 18 18206 25 18238 18 18726 23 18757 18 19245 23 19277 18 19764 22 19796 19 20283 21 20315 19 20801 21 20834 19 21321 20 21353 19 21840 20 21872 20 22359 20 22391 20 22878 19 22911 18 23397 19 23430 18 23917 17 23949 17 24438 14 24469 16 24958 13 24988 15 25480 9 25506 15 26001 5 26023 17 26540 18 27055 15 27566 20 28084 21 28601 23 29118 25 29636 26 30155 27 30673 28 31191 29 31709 29 32228 29 32747 29 33265 30 33784 30 34303 30 34822 30 35340 30 35859 30 36377 29 36896 28 37415 27 37934 25 38452 25 38971 25 39490 25 40010 23 40529 23 41048 23 41568 22 42088 23 42608 32 43128 37 43650 36 44171 36 44693 3 44703 25 45223 24 45742 25 46260 27 46779 27 47296 30 47815 30 48333 31 48852 31 49371 31 49890 31 50408 32 50927 32 51446 31 51965 31 52484 31 53003 31 53522 31 54041 31 54560 31 55079 31 55599 30 56119 29 56638 30 57160 27 57681 24 58202 22 58722 21 59242 21 59763 20 60283 20 60804 19 61324 19 61844 19 62364 19 62884 19 63402 21 63921 22 64439 24 64958 24 65476 25 65995 25 66514 25 67033 26 67552 26 68071 26 68590 27 69108 28 69627 28 70146 29 70665 29 71184 29 71703 29 72222 29 72741 29 73260 28 73779 28 74298 27 74818 26 75337 26 75856 26 76375 25 76894 25 77414 24 77933 24 78452 24 78972 22 79491 21 80011 20 80530 19 81050 18 81570 16 82090 15 82611 12 83131 10 83653 4
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,82 15 599 19 1117 21 1637 19 2157 18 2677 16 3197 14 3717 12 4238 8
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,19352 4 19868 11 20385 16 20903 19 21421 21 21939 23 22458 24 22964 3 22977 24 23481 9 23495 26 23997 13 24012 29 24516 45 25034 46 25553 46 26071 48 26590 48 27109 49 27628 49 28147 50 28666 50 29184 51 29703 51 30222 51 30742 50 31261 50 31780 50 32299 50 32819 49 33338 49 33857 49 34376 49 34896 48 35415 47 35935 45 36455 43 36975 40 37495 38 38015 35 38536 32 39056 18 39577 15 40099 10 40622 2
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,47886 6 48403 11 48920 15 49439 16 49956 19 50474 20 50992 21 51510 22 52027 25 52546 25 53064 26 53583 26 54101 27 54619 28 55137 28 55656 28 56174 29 56693 29 57212 28 57731 28 58250 27 58769 26 59287 27 59806 27 60325 26 60844 25 61363 24 61881 24 62400 24 62920 23 63439 22 63959 21 64478 21 64997 22 65516 22 66035 22 66555 20 67074 19 67594 18 68114 16 68633 16 69153 14 69675 7
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,126 27 643 31 1161 32 1681 31 2202 29 2721 29 3241 28 3760 27 4280 26 4799 25 5319 24 5839 22 6358 22 6877 22 7397 21 7916 20 8436 19 8956 18 9476 16 9996 14 10518 9
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,79072 3 79588 9 80106 11 80624 14 81142 17 81660 19 82178 21 82697 21 83216 22 83735 22 84253 24 84772 24 85291 24 85810 25 86329 25 86848 25 87367 25 87886 25 88405 25 88913 4 88923 26 89429 37 89946 38 90464 39 90981 40 91499 41 92017 41 92535 42 93053 41 93572 39 94090 38 94609 37 95128 36 95647 36 96167 35 96686 34 97205 34 97725 33 98245 32 98764 32 99284 30 99803 29 100322 29 100842 28 101362 27 101882 25 102402 24 102922 22 103443 20 103963 19 104483 17 105003 14 105525 9
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,163 24 680 31 1200 31 1720 29 2240 27 2760 26 3279 26 3799 26 4318 26 4837 26 5357 25 5876 26 6396 25 6916 25 7435 25 7954 25 8474 25 8993 25 9512 25 10031 25 10551 23 11070 22 11589 22 12109 20 12629 19 13150 16 13670 14 14192 9
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,55202 3 55716 11 56232 16 56750 18 57268 21 57786 23 58304 24 58822 25 59340 26 59858 27 60376 28 60895 29 61414 28 61932 29 62451 30 62970 30 63489 30 64008 30 64527 29 65046 29 65565 28 66084 27 66603 26 67122 25 67642 23 68161 21 68681 19 69201 17 69723 12 70246 5
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,87921 4 88438 10 88956 15 89474 18 89991 21 90510 21 91028 22 91547 22 92066 23 92585 24 93104 25 93623 26 94141 27 94660 29 95179 30 95698 30 96217 30 96736 31 97255 31 97774 31 98293 31 98813 30 99332 30 99851 30 100371 29 100890 29 101410 28 101929 28 102449 27 102969 25 103488 25 104008 24 104527 24 105047 22 105566 22 106086 20 106606 19 107127 16 107647 13 108169 6
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,34474 8 34990 13 35508 16 36026 17 36544 19 37062 20 37580 23 38099 24 38618 25 39136 26 39655 26 40174 26 40693 26 41211 27 41730 27 42248 28 42767 28 43285 29 43804 29 44323 29 44842 29 45361 28 45880 28 46399 28 46919 26 47439 24 47959 22 48478 21 48998 19 49518 17 50039 13 50560 7
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,60942 8 61459 12 61976 16 62494 18 63012 19 63530 21 64049 21 64568 21 65086 22 65605 22 66124 22 66643 23 67162 23 67681 24 68200 24 68719 24 69238 24 69756 25 70275 25 70794 25 71313 25 71832 26 72351 26 72870 26 73389 26 73908 26 74427 26 74946 25 75465 25 75984 25 76504 24 77023 23 77542 23 78061 22 78580 22 79099 22 79618 22 80137 21 80656 21 81175 21 81694 21 82214 19 82733 18 83252 17 83772 16 84292 14 84812 12 85331 12 85850 10 86371 6
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,224 37 742 45 1260 46 1779 40 1822 2 2299 38 2818 37 3337 37 3856 37 4376 36 4895 36 5414 35 5933 35 6453 35 6972 35 7491 35 8011 33 8531 31 9050 31 9570 30 10089 29 10608 29 11127 29 11647 27 12166 26 12686 24 13206 23 13725 23 14245 21 14765 19 15285 17 15805 15 16326 11 16850 1
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,111839 5 112354 12 112872 15 113390 17 113908 18 114426 20 114945 21 115463 23 115981 24 116500 24 117019 24 117537 25 118055 27 118572 29 119089 31 119607 32 120125 33 120644 33 121163 33 121681 35 122200 35 122239 1 122719 41 123237 45 123755 47 124274 49 124793 50 125312 50 125831 51 126350 52 126869 52 127389 51 127908 51 128428 51 128948 50 129468 50 129989 48 130511 44 131038 34
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,27234 1 27748 12 28266 15 28784 19 29302 22 29820 23 30339 24 30858 26 31377 27 31896 27 32415 28 32934 28 33454 27 33974 27 34493 27 35013 26 35532 27 36051 27 36570 27 37089 27 37608 27 38127 26 38647 25 39166 25 39685 25 40205 24 40725 23 41245 21 41764 21 42284 18 42805 15 43327 10 43850 3
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,82769 12 83287 16 83805 19 84323 21 84841 24 85360 25 85878 26 86397 27 86916 29 87434 31 87953 31 88471 32 88990 32 89510 32 90029 32 90548 32 91068 31 91587 31 92106 31 92626 30 93145 29 93665 28 94184 28 94704 27 95223 27 95744 25 96264 24 96785 21 97305 18 97826 15 98348 10
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,50096 7 50611 14 51128 17 51644 20 52162 22 52680 24 53198 27 53716 29 54233 32 54751 33 55269 35 55788 35 56306 36 56824 37 57343 38 57862 39 58381 39 58899 41 59419 40 59938 40 60457 40 60976 40 61495 40 62015 39 62535 38 63054 37 63574 36 64094 35 64614 33 65134 31 65654 30 66173 30 66692 30 67211 30 67732 27 68254 23 68775 20 69296 17 69821 5
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,22612 5 23127 11 23643 18 24161 21 24679 24 25197 26 25715 28 26234 29 26752 30 27270 31 27788 33 28307 33 28826 33 29344 34 29863 34 30382 34 30900 35 31418 36 31937 36 32456 35 32975 35 33494 35 34013 34 34532 34 35052 32 35572 30 36091 30 36610 30 37130 28 37649 27 38169 25 38689 23 39209 21 39729 20 40248 19 40768 18 41293 8
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,78141 6 78657 13 79175 16 79693 18 80211 20 80730 21 81248 23 81767 25 82286 25 82805 26 83324 28 83843 29 84362 29 84881 30 85400 30 85919 30 86438 30 86958 30 87477 31 87996 31 88515 32 89034 33 89554 33 90074 33 90594 31 91114 26 91634 22 92155 18 92680 7
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,111892 9 112409 13 112927 16 113445 18 113963 20 114481 22 115000 24 115519 24 116037 26 116556 27 117075 28 117593 30 118112 30 118631 31 119150 31 119669 32 120188 32 120707 32 121227 31 121746 31 122265 31 122784 31 123304 30 123823 30 124342 30 124862 29 125381 29 125901 28 126421 27 126941 26 127461 24 127981 23 128500 24 129018 26 129536 29 130055 29 130574 28 131095 23
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,329 11 844 22 1360 29 1878 30 2397 30 2915 31 3433 32 3951 34 4470 35 4988 36 5507 36 6026 35 6545 35 7064 35 7583 36 8103 34 8622 34 9142 32 9662 31 10181 30 10701 29 11220 29 11739 29 12258 29 12777 28 13296 29 13814 30 14333 30 14851 31 15370 32 15888 33 16407 33 16926 33 17445 33 17964 33 18483 33 19002 33 19521 33 20040 32 20560 31 21079 31 21599 30 22118 29 22638 28 23157 27 23677 25 24197 24 24717 22 25237 21 25756 21 26275 20 26795 19 27316 17 27837 12 28358 7
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,69884 8 70401 13 70918 19 71436 21 71954 23 72472 25 72990 26 73508 27 74026 29 74544 31 75062 32 75580 33 76099 33 76617 34 77135 35 77653 36 78172 36 78690 37 79209 37 79728 37 80247 37 80765 38 81284 37 81803 37 82322 36 82841 35 83360 34 83879 34 84398 33 84918 31 85437 30 85956 29 86476 27 86996 26 87516 24 88036 21 88557 16
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,98434 5 98949 12 99467 15 99985 16 100502 19 101020 22 101538 24 102057 25 102576 25 103095 25 103614 25 104133 25 104651 26 105170 26 105689 26 106208 26 106726 27 107245 27 107764 27 108283 27 108802 27 109321 27 109840 27 110358 27 110877 27 111396 26 111915 26 112434 25 112953 25 113473 24 113992 24 114512 23 115032 22 115552 21 116072 18 116594 14 117121 3
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,38232 16 38748 20 39266 23 39784 24 40302 25 40820 25 41338 27 41856 29 42375 30 42894 30 43413 30 43931 32 44449 33 44968 33 45486 34 46005 34 46524 34 47043 34 47562 34 48081 33 48600 33 49119 33 49638 33 50157 32 50677 29 51196 29 51716 27 52236 25 52756 24 53276 23 53796 21 54317 16 54841 6
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,123889 3 124405 11 124922 14 125440 16 125958 18 126476 19 126994 20 127513 20 128031 21 128550 22 129069 22 129586 24 130105 24 130624 23 131145 19
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,8686 7 9202 14 9719 18 10236 20 10754 21 11272 22 11791 22 12309 23 12827 24 13345 25 13864 26 14382 27 14900 28 15418 29 15937 29 16455 30 16974 30 17493 29 18012 29 18531 29 19050 29 19568 29 20087 29 20606 27 21125 26 21643 27 22162 27 22682 25 23201 25 23720 24 24240 22 24759 21 25279 19 25799 17 26320 14 26843 8
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,89143 9 89659 15 90177 18 90696 20 91214 21 91732 23 92250 24 92769 25 93288 26 93807 26 94326 27 94845 27 95364 27 95883 27 96402 26 96921 26 97440 27 97959 27 98466 39 98983 41 99501 42 100019 43 100537 43 101056 43 101575 43 102094 42 102612 43 103131 42 103650 42 104169 40 104688 39 105207 37 105725 28 105756 2 106244 27 106763 27 107281 27 107800 26 108319 24 108837 25 109356 24 109875 24 110394 24 110913 23 111432 23 111951 22 112470 22 112988 22 113507 22 114026 22 114544 22 115063 22 115582 21 116102 19 116622 17 117143 14 117665 8
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,396 27 914 30 1432 31 1952 30 2471 29 2991 28 3509 29 4028 29 4547 29 5066 29 5586 28 6106 27 6625 27 7145 25 7665 24 8186 21 8707 19 9229 14 9751 9
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,46085 8 46601 15 47118 18 47635 21 48153 24 48670 27 49188 29 49706 30 50225 31 50743 33 51262 33 51780 34 52299 34 52818 34 53337 34 53856 34 54375 33 54895 32 55415 30 55935 29 56454 28 56975 23 57496 19 58021 6
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,113041 7 113556 12 114073 15 114591 16 115109 17 115627 19 116144 21 116663 21 117182 21 117700 22 118219 21 118738 21 119257 21 119776 21 120295 21 120813 22 121332 22 121850 22 122368 23 122886 24 123405 23 123924 23 124443 22 124961 23 125480 23 125999 22 126517 23 127036 23 127554 23 128073 23 128592 21 129111 21 129630 21 130149 21 130669 19 131191 12
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,18588 2 19099 17 19616 20 20135 20 20652 23 21171 24 21689 25 22208 25 22727 25 23245 26 23764 26 24283 26 24801 27 25319 28 25838 28 26356 29 26875 29 27394 29 27913 29 28432 29 28951 28 29470 28 29988 29 30507 29 31026 29 31545 28 32064 27 32583 26 33102 26 33621 26 34140 26 34660 24 35179 23 35699 22 36219 20 36739 19 37260 17 37781 13 38302 8
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,107880 10 108396 15 108913 18 109430 22 109948 24 110467 25 110986 25 111504 27 112023 28 112542 29 113061 30 113580 30 114099 30 114618 31 115137 31 115656 31 116176 30 116695 31 117214 31 117734 31 118253 31 118773 30 119293 29 119813 28 120333 27 120853 27 121374 25 121894 24 122414 23 122934 21 123455 19 123976 17 124496 15 125015 14 125519 3 125534 13 126036 14 126051 14 126553 30 127071 31 127589 32 128107 34 128624 37 129142 39 129658 43 130177 43 130696 42 131217 37
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,66365 2 66871 20 67386 27 67903 31 68420 35 68939 36 69458 36 69977 36 70496 36 71015 36 71534 36 72053 35 72572 35 73091 34 73611 32 74131 30 74652 27 75173 22 75695 17
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,80396 12 80913 15 81431 19 81948 23 82466 25 82985 27 83503 29 84022 30 84541 32 85060 33 85579 36 86098 37 86617 39 87136 40 87655 41 88174 41 88694 41 89213 42 89733 42 90253 41 90772 41 91292 41 91812 40 92331 40 92850 40 93368 41 93872 3 93886 41 94387 58 94904 58 95422 57 95940 53 96459 52 96977 53 97496 52 98016 51 98535 51 99055 49 99575 48 100095 47 100615 45 101135 44 101656 41 102178 38 102699 35 103221 30 103741 27 104261 25 104782 19
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,448 24 966 28 1484 29 2003 28 2523 26 3042 26 3561 26 4080 26 4599 25 5118 25 5637 25 6157 24 6676 24 7195 24 7715 23 8235 21 8755 20 9275 17 9796 14 10317 10
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,24345 7 24860 15 25377 19 25403 12 25895 41 26413 42 26931 45 27449 46 27967 48 28485 49 29004 49 29523 49 30042 50 30560 51 31079 52 31597 53 32116 54 32635 54 33153 55 33672 55 34190 55 34709 55 35228 55 35747 54 36266 54 36785 54 37304 54 37823 54 38342 54 38862 53 39381 52 39902 50 40422 17 40441 29 40943 10 40961 27 41481 25 42002 22 42524 16 43046 10
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,50321 1 50838 3 51355 6 51874 7 52392 9 52911 11 53430 11 53949 12 54468 12 54987 12 55506 12 56025 12 56544 12 57064 11 57583 12 58102 12 58621 13 59140 13 59659 13 60179 13 60698 13 61218 12 61737 12 62256 12 62776 11 63295 10 63815 8 64334 7 64855 4
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,497 18 1013 23 1532 23 2052 22 2574 19 3094 17 3613 17 4134 13
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,46189 1 46706 4 47223 6 47742 6 48260 7 48779 7 49298 8 49817 8 50336 8 50854 9 51373 9 51891 10 52409 11 52928 10 53447 10 53966 10 54485 9 55005 6 55525 4 56046 2 56565 1
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,1282 3 1319 2 1538 3 1567 14 1793 4 1807 3 1823 15 2049 4 2060 6 2078 17 2305 5 2314 10 2333 19 2561 7 2569 13 2589 20 2817 23 2845 22 3073 9 3085 12 3102 22 3329 9 3340 14 3358 23 3585 26 3614 23 3841 27 3870 23 4097 53 4353 53 4609 53 4865 53 5122 52 5378 52 5634 52 5890 50 6146 3 6153 43 6409 42 6666 40 6922 40 7179 38 7435 36 7692 33 7948 17 7976 2 8205 15 8463 10
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,11523 2 11778 4 12034 4 12289 5 12545 5 12801 6 13057 7 13313 9 13569 10 13825 10 14081 10 14337 10 14593 10 14849 11 15105 11 15361 11 15617 11 15873 10 16129 11 16385 11 16641 11 16897 11 17153 11 17409 10 17665 9 17921 9 18177 9 18433 10 18689 10 18945 10 19201 10 19457 9 19713 8 19969 7 20225 5 20482 3
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,32770 3 33025 5 33281 7 33537 7 33793 8 34049 8 34305 8 34561 9 34817 9 35073 9 35329 10 35585 10 35841 10 36097 10 36353 10 36609 9 36865 9 37121 9 37377 8 37633 8 37889 7 38145 7 38401 6 38657 6 38913 5 39170 3
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,43010 4 43265 7 43521 8 43777 10 44033 10 44289 11 44545 12 44801 12 45057 12 45314 10 45570 8 45827 4 46083 3
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,49666 5 49921 7 50177 10 50433 11 50689 11 50945 12 51201 11 51457 7 51466 4 51714 3 51722 7 51970 2 51977 9 52233 10 52488 11 52743 12 52999 12 53255 12 53511 12 53767 12 54024 11 54280 10 54537 8 54793 8 55050 7 55307 5
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,52994 1 53250 1 53505 2 53761 3 54017 3 54273 4 54529 4 54785 4 55041 5 55297 5 55553 6 55809 6 56065 6 56321 5 56577 5 56833 4 57089 4 57345 4 57601 4 57858 2 58114 2 58370 2 58625 4 58881 5 59137 6 59393 8 59649 8 59905 8 60161 6 60417 4 60673 4 60929 4 61185 4 61441 5 61697 6 61953 6 62209 6 62465 6 62721 6 62977 5 63233 5 63489 4 63745 4 64001 4 64257 4 64513 4 64770 2
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,36392 4 36647 13 36903 14 37159 16 37414 18 37670 19 37925 20 38181 20 38420 9 38437 13 38452 4 38675 10 38693 13 38930 12 38948 13 39185 14 39203 14 39440 16 39459 14 39696 32 39951 32 40207 32 40462 32 40718 31 40974 31 41230 31 41486 30 41742 29 41998 28 42254 27 42511 26 42767 25 43024 23 43281 22 43537 21 43794 19 44051 17 44307 16 44564 13 44821 12 45079 8 45337 4
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,51220 3 51475 4 51732 4 51989 3
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,51744 8 51999 10 52253 14 52509 14 52764 16 53019 18 53275 18 53530 19 53786 19 54042 20 54297 23 54553 25 54809 28 55065 29 55321 30 55577 31 55833 31 56089 31 56346 30 56602 30 56861 27 57120 24 57377 22 57633 22 57890 20 58146 21 58402 22 58658 23 58913 24 59169 24 59425 24 59681 25 59937 25 60193 26 60449 26 60705 26 60961 25 61217 24 61473 24 61729 24 61986 22 62242 22 62499 19 62755 18 63010 19 63266 19 63522 19 63777 20 64032 21 64288 21 64319 4 64543 41 64799 43 65056 42 65314 39
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,9765 7 10019 11 10273 15 10529 16 10785 17 11040 19 11295 20 11551 20 11806 21 12061 22 12317 23 12573 23 12829 23 13085 23 13341 23 13598 22 13854 22 14110 21 14362 25 14618 25 14874 3 14879 20 15130 3 15136 19 15392 18 15649 16 15905 16 16161 14 16418 12 16675 10 16933 6
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,28707 8 28962 9 29217 11 29473 12 29728 13 29984 13 30240 13 30496 13 30752 14 31008 14 31264 15 31520 15 31776 15 32033 14 32289 14 32545 13 32802 11 33059 9
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,46641 10 46897 11 47149 16 47404 18 47659 20 47915 20 48171 20 48427 20 48683 20 48939 20 49195 19 49451 19 49707 20 49964 18 50220 18 50477 17 50733 16 50990 15 51246 15 51503 14 51760 13 52017 12 52275 10 52533 7 52791 4
