ImageId,EncodedPixels
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,1369 11 1885 17 2401 21 2919 24 3437 26 3955 27 4473 28 4992 28 5511 29 6030 29 6549 29 7068 29 7588 27 8108 26 8628 24 9148 22 9668 19 10188 18 10708 16 11226 18 11744 19 12262 21 12779 23 13297 25 13816 25 14334 27 14853 28 15372 28 15891 28 16410 28 16928 29 17448 29 17967 29 18485 29 19004 29 19523 29 20042 29 20562 28 21081 27 21600 26 22119 26 22639 24 23159 23 23679 22 24199 20 24719 18 25241 13 25762 9
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,71442 9 71958 14 72475 18 72993 20 73511 22 74028 25 74547 25 75065 26 75583 27 76101 29 76619 30 77137 30 77655 31 78173 32 78691 33 79210 33 79729 32 80248 32 80767 32 81286 32 81805 31 82323 30 82842 29 83361 29 83880 28 84399 26 84919 24 85439 22 85959 19 86479 16 87000 12
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,40310 6 40826 13 41342 19 41859 22 42377 24 42896 25 43414 27 43933 27 44452 28 44971 28 45489 29 46008 30 46526 31 47045 30 47563 31 48082 31 48601 31 49120 30 49640 28 50160 26 50680 24 51201 20 51724 14 52250 2
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,101028 3 101544 10 102062 12 102580 14 103098 16 103617 17 104135 18 104654 18 105173 19 105692 19 106211 19 106730 19 107248 20 107767 19 108286 19 108805 19 109324 19 109843 18 110362 18 110881 17 111400 17 111919 17 112438 16 112958 15 113479 13 114000 10 114523 2
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,126480 10 126998 12 127515 14 128033 16 128551 17 129070 18 129589 18 130109 17 130629 14 131151 8
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,10241 5 10758 12 11275 15 11792 19 12311 20 12829 21 13348 22 13865 24 14384 24 14902 25 15421 25 15940 25 16459 25 16977 26 17496 25 18015 25 18534 24 19052 25 19571 24 20090 24 20608 24 21127 24 21646 23 22165 23 22684 22 23203 21 23723 19 24243 17 24763 15 25283 12 25806 6
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,90701 9 91218 13 91735 16 92254 18 92773 19 93291 20 93810 21 94329 21 94848 21 95367 21 95886 21 96405 21 96924 21 97443 21 97962 21 98481 21 98999 22 99518 22 100028 31 100545 32 101061 35 101580 34 102098 33 102617 31 103135 19 103654 17 104173 16 104692 16 105210 16 105729 16 106248 15 106767 15 107285 16 107804 15 108323 15 108842 15 109360 16 109879 16 110398 16 110917 15 111435 16 111954 15 112473 14 112992 14 113511 13 114031 12 114550 11 115073 3
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,924 14 1439 20 1956 22 2475 22 2993 23 3512 23 4032 22 4551 21 5071 20 5592 17 6112 16 6633 14 7154 11 7676 5
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,47126 2 47639 13 48155 19 48673 21 49191 23 49708 26 50227 27 50745 28 51264 29 51783 29 52302 29 52821 29 53340 29 53859 29 54378 29 54898 28 55418 26 55938 24 56458 21 56979 18 57503 9
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,114598 4 115112 10 115629 13 116148 15 116666 16 117185 16 117703 17 118222 17 118740 18 119258 19 119777 19 120296 19 120815 19 121333 20 121852 20 122371 19 122889 20 123407 20 123926 20 124444 20 124963 20 125482 19 126001 19 126520 19 127039 18 127557 19 128076 18 128595 18 129114 17 129634 15 130153 15 130675 9
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,20141 7 20657 13 21174 17 21692 18 22210 20 22728 22 23247 23 23766 23 24284 24 24803 24 25322 24 25840 25 26359 25 26877 26 27396 26 27914 27 28433 27 28952 26 29470 27 29989 27 30508 27 31027 26 31546 25 32065 25 32584 25 33103 23 33622 22 34141 21 34661 20 35181 17 35702 14 36224 8
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,66873 14 67387 25 67904 29 68421 32 68939 33 69458 34 69977 34 70496 34 71015 34 71535 32 72054 32 72574 31 73094 29 73614 28 74134 26 74655 22 75177 17 75700 10
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,128116 11 128632 19 129150 21 129668 23 130187 23 130708 19 131232 7
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,109957 6 110473 12 110991 15 111509 17 112028 19 112546 21 113065 21 113584 22 114103 22 114622 23 115142 23 115661 24 116180 24 116700 23 117220 22 117740 22 118259 22 118779 21 119298 21 119818 20 120338 19 120858 18 121378 17 121898 16 122418 14 122939 11 123463 2
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,455 12 970 20 1488 22 2006 23 2525 23 3044 22 3563 22 4083 21 4602 20 5121 19 5641 18 6160 17 6680 16 7200 14 7721 11 8242 6
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,81433 13 81951 16 82468 19 82986 22 83505 23 84024 24 84543 26 85062 27 85582 28 86101 29 86620 30 87139 31 87659 31 88178 32 88698 32 89218 31 89738 31 90258 30 90777 30 91297 29 91816 28 92335 27 92854 26 93373 24 93892 22 94410 21 94929 20 95447 20 95949 6 95960 26 96466 39 96983 41 97502 41 98022 40 98542 38 99061 37 99582 35 100103 32 100624 28 101146 24 101667 20 102192 11
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,25898 11 26414 17 26932 21 27450 24 27968 42 28486 45 29005 47 29523 49 30042 49 30561 49 31079 51 31598 51 32117 51 32635 52 33154 52 33672 53 34191 53 34710 53 35229 53 35748 53 36266 54 36785 54 37304 54 37823 53 38343 52 38862 52 39382 51 39903 48 40424 46 40946 12 40960 28 41481 25 42002 21 42524 16 43046 10
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,51358 4 51873 13 52391 16 52909 17 53428 18 53947 18 54466 18 54986 17 55505 17 56024 16 56543 17 57062 17 57581 17 58100 17 58620 16 59139 16 59658 16 60177 16 60696 16 61215 16 61734 16 62253 16 62772 16 63292 15 63812 14 64332 12 64852 10 65374 4
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,504 8 1020 16 1538 18 2057 17 2576 15 3097 10
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,46708 1 47225 4 47744 4 48262 5 48780 6 49299 5
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,1026 1 1282 3 1537 5 1793 6 1826 6 2049 6 2081 11 2305 6 2337 12 2561 7 2592 14 2817 7 2835 4 2848 15 3073 8 3088 9 3105 15 3329 9 3342 12 3361 16 3585 26 3617 17 3841 26 3873 17 4097 27 4129 18 4353 28 4384 19 4609 51 4866 50 5122 50 5378 50 5634 50 5890 50 6146 50 6402 50 6659 48 6920 42 7177 39 7434 35 7691 30 7949 16 8207 11
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,12290 2 12546 4 12801 6 13057 7 13313 8 13569 8 13825 9 14081 9 14337 10 14593 10 14849 10 15105 10 15361 10 15617 10 15873 10 16129 10 16385 10 16641 10 16897 10 17153 10 17409 9 17665 9 17921 9 18177 9 18433 9 18689 9 18945 8 19201 8 19457 8 19713 7 19969 7 20225 6 20482 3 20738 2
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,32770 3 33026 4 33281 6 33537 6 33793 6 34049 7 34305 7 34561 7 34817 8 35073 8 35329 8 35585 8 35841 8 36097 8 36353 8 36609 8 36865 8 37121 8 37377 7 37633 7 37889 6 38145 6 38401 5 38657 4 38914 2
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,43010 3 43265 6 43521 9 43777 10 44033 10 44289 11 44545 11 44801 11 45057 11 45314 9 45571 6 45828 2
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,49410 4 49665 7 49921 8 50177 9 50433 10 50689 11 50945 12 51201 14 51458 16 51714 17 51971 16 52228 16 52483 17 52738 18 52993 18 53249 18 53505 18 53761 17 54017 17 54273 16 54529 16 54785 15 55041 10 55297 8 55553 7 55809 7 56065 7 56321 7 56577 6 56833 6 57089 6 57345 6 57601 6 57857 5 58113 5 58369 4 58625 5 58881 5 59137 6 59393 6 59649 6 59905 6 60161 6 60417 6 60673 6 60929 6 61185 6 61441 7 61697 7 61953 7 62209 7 62465 6 62721 6 62977 6 63233 6 63489 6 63745 6 64001 6 64257 6 64513 6 64769 6 65025 6 65282 2
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,36650 5 36904 8 37159 10 37414 11 37670 12 37926 12 38181 13 38437 12 38693 12 38949 12 39205 11 39444 10 39460 12 39699 13 39716 11 39953 30 40209 30 40464 30 40720 29 40976 28 41232 26 41488 24 41744 24 42000 24 42257 22 42513 23 42769 23 43025 23 43282 21 43538 20 43795 19 44052 16 44308 14 44565 12 44822 9 45081 4
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,51744 5 51999 8 52253 12 52509 13 52764 15 53020 15 53275 17 53531 17 53787 17 54043 17 54298 18 54554 19 54810 20 55065 23 55321 25 55577 27 55833 27 56090 27 56347 26 56603 26 56862 23 57121 20 57378 20 57635 19 57891 19 58147 19 58403 19 58659 20 58914 22 59170 22 59426 23 59682 23 59937 25 60193 25 60449 25 60705 25 60961 25 61217 24 61473 24 61730 23 61986 22 62242 21 62498 20 62754 19 63010 19 63266 19 63521 19 63776 21 64032 21 64287 23 64542 25 64798 25 65055 24 65313 19
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,10022 5 10275 12 10530 14 10785 16 11040 18 11296 18 11551 20 11806 21 12061 22 12317 23 12573 23 12828 24 13084 24 13340 24 13596 24 13852 24 14108 23 14364 24 14620 24 14877 22 15133 22 15390 20 15646 19 15903 18 16160 16 16417 12 16673 11 16931 8 17189 3
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,28963 5 29217 10 29473 10 29728 11 29984 12 30240 12 30496 13 30752 13 31008 13 31265 13 31521 13 31777 13 32033 13 32289 13 32546 12 32803 10 33060 8
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,46642 9 46897 11 47151 16 47405 18 47660 19 47915 20 48171 20 48427 20 48682 21 48939 19 49195 18 49451 18 49708 17 49964 17 50220 17 50477 16 50733 16 50989 16 51246 15 51503 14 51760 13 52017 12 52275 10 52532 9 52791 4
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,20528 6 20783 8 21037 11 21293 11 21549 12 21805 12 22061 12 22317 12 22573 12 22829 12 23086 11 23343 9 23599 8 23857 4
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,37950 7 38204 10 38459 12 38715 12 38971 13 39226 14 39481 15 39737 15 39993 16 40249 16 40505 16 40760 17 41016 17 41271 18 41526 19 41781 19 42036 20 42292 19 42548 19 42805 18 43061 17 43318 15 43575 13 43835 6
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,64063 7 64318 10 64571 14 64825 16 65081 17 65340 13
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,26179 8 26434 9 26689 12 26945 12 27201 13 27457 13 27713 14 27969 14 28225 14 28480 15 28736 15 28992 15 29248 14 29505 12 29762 9 30020 5
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,27000 6 27253 13 27508 15 27762 19 28018 20 28273 22 28529 22 28784 23 29040 23 29296 23 29552 22 29808 21 30064 21 30321 20 30577 19 30833 18 31090 16 31347 14 31605 11 31863 6
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,4729 2 4983 7 5238 10 5493 12 5749 14 6004 15 6260 16 6516 17 6772 17 7028 17 7284 18 7540 18 7795 19 8051 19 8307 19 8564 18 8820 18 9077 17 9333 16 9589 15 9847 13 10104 11 10365 4
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,20107 10 20361 13 20615 16 20870 18 21125 19 21381 20 21637 20 21892 22 22147 23 22403 23 22659 23 22915 23 23171 23 23427 22 23683 22 23940 20 24197 18 24455 14 24713 11 24971 6
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,2702 7 2957 9 3213 10 3469 11 3725 12 3981 13 4237 14 4493 15 4749 16 5006 16 5262 18 5519 18 5775 19 6031 20 6288 20 6545 19 6801 19 7058 18 7315 17 7573 15 7832 12 8090 9 8348 6
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,9377 7 9631 12 9887 15 10142 17 10397 19 10653 20 10909 21 11165 21 11420 23 11675 24 11921 34 12176 35 12431 36 12687 36 12942 36 13198 36 13454 34 13709 34 13965 23 14221 22 14477 21 14733 21 14989 21 15245 21 15502 19 15759 18 16022 9 16282 3
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,154 15 409 17 665 18 921 17 1178 16 1435 14 1694 10 1953 5
